,Text,TextEng
485,"salut atas pengembangan teknologi hho /nikuba ,meskipun begitu penemuan apapun sulit untuk di kembangkan  ataupun di produksi masal tanpa pembiayaan perbankan maupun institusi , apa lagi produk tersebut  akan merugikan bisnis  ataupun badan usaha negara, meskipun dapet pembiayaan akan terbentur perijinan ijin usaha, kecuali di pakai sendiri,inilah realitanya , bukan cuman di negri ini terjadi, ingat NIKOLA TESLA dan penemu awal teknologi  hho , dan lain lain  ,  banyak penemuan menakjubkan yang tak terpublikasi","salute to the development of hho / nikuba technology, even so any invention is difficult to develop or mass produce without bank or institutional financing, what's more these products will harm businesses or state enterprise entities, even though getting financing will collide with business permits, unless used yourself, this is the reality, not only in this country it happens, remember NIKOLA TESLA and the early inventors of hho technology, and others, many amazing unpublished discoveries"
486,"tidak efektif tu karena teknologinya saat itu belum baik.... maka ga bisa lanjut 
kalau sudah mampu pasti bisa .... .
di Brin itu ada bu eniya .. dia yng faham soal hhydrogen bukan bosnya ... suruh dia yng neliti tu Nikuba","it wasn't effective because the technology at that time wasn't good.... then it couldn't continue
if you can do it you can do it....
In Brin there is Mrs. Eniya.. she is the one who understands about hydrogen not the boss... tell her to research Nikuba"
487,"😅😁🤣 yakin pak itu bisa 100% air bisa menggantikan BBM? Coba kalau bener, bapak jual bebas alat itu biar ilmuwan yang menguji. Bapnyak lho ilmuwan yg menantang bapak dan ingin membelinya, tapi kenyataannya bapak berkelit kalau orang mau beli.","😅😁🤣 are you sure that 100% water can replace fuel? Try it, if it's true, you're selling the device freely so that scientists can test it. You know, there are many scientists who challenged you and wanted to buy it, but in reality you dodged people wanting to buy it."
488,Nikuba itu sudah jelas hoax. Apanya yang mau dimaksimalkan?,Nikuba is clearly a hoax. What do you want to maximize?
489,Akan terjadi persaingan ketat antara BBM dengan baterai listrik dan Nikuba seru dong rakyat bawah akan pilih nikuba murah jarak tempuh lebih jauh di banding BBM dan baterai listrik yg mahal 😅😅😅😅😅😅😅😅,"There will be tough competition between BBM and electric batteries and Nikuba will be exciting, the lower class will choose cheap Nikuba for farther distance than expensive fuel and electric batteries 😅😅😅😅😅😅😅😅"
490,"kalau memang benar nikuba itu efisien sebagai penghemat bbm atau bahkan bisa jadi sebagai hydrogen murah, saya yakin para mafia minyak apalagi akan menghalangi penemuan ini.......","If it's true that Nikuba is efficient as a fuel saver or even as cheap hydrogen, I'm sure the oil mafia will especially hinder this discovery......."
491,"Lah selevel metro msh percaya dengan nikuba ? Dulu jg mlh pernah  diundang keistana oleh SBY .
Hasilnya nol.","Do you still believe in Nikuba at Metro level? In the past, SBY had also been invited to the palace.
The result is zero."
492,Kalau pemerintah RI gunakan nikuba maka pemerintah membunuh Pertamina bangkrut 😅😅😅😅😅😅😅😅😅,If the Indonesian government uses nikuba then the government kills Pertamina bankrupt 😅😅😅😅😅😅😅😅😅
493,Jangan lupa klaim Sbg Profesor. N mendaftarkan nikuba sbg hak paten. Biar ada izin saat ada perusahaan yg ingin menggunakannya,Don't forget to claim As Professor. N registered nikuba as a patent. Let there be permission when a company wants to use it
494,Itu masih tetangga ku penemu nikuba ini di Cirebon lemah Abang,"It's still my neighbor who invented this nikuba in Cirebon, weak brother"
495,"Klo hnya HHO generator sprti Nikuba, sy juga bisa buat sendiri. Alat sprti itu bnyak djual di toko Online.","If it's just an HHO generator like Nikuba, I can also make it myself. Many such tools are sold in online stores."
496,"Semoga pemerintah zimbabwe bisa menghargai kretifitas dan kecerdasan putra/putri negerinya dan bisa mengharumkan nama negaranya dengan penemuan2 jenius yang berguna bagi dunia... bravo zimbabwe... 
Terimakasih...","Hopefully the government of Zimbabwe can appreciate the creativity and intelligence of the sons and daughters of their country and can make their country proud with genius inventions that are useful for the world... bravo Zimbabwe...
Thank You..."
497,Pada dasarnya para ilmuwan terdahulupun sejarah penemuanya selalu di anggap gila oleh orang-orang sekelilingnya karena mereka membuat sesuat yg mustahil menjadi mungkin di masa itu. tetapi setelah mereka tiada disamping ada orang-orang yg menyempurnakan penemuannya barulah nama mereka harum di mata dunia. Saya pernah denger waktu sekolah dulu 😅,"Basically, even previous scientists, the history of their discoveries, were always considered crazy by the people around them because they made the impossible possible at that time. but after they are gone beside there are people who perfect their inventions then their names will be fragrant in the eyes of the world. I've heard it when I was in school 😅"
498,NIKUBA kalah pamornya dengan NARKOBA😂😂😂mungkin itu kendalanya,NIKUBA loses its prestige to DRUGS😂😂😂 maybe that's the obstacle
499,"Saya dukung pak...diluar negeri lebih diakui dan diapresiasi,kayanya yg tau2 dateng kesana mau curi2 resep nikuba nya pak,tapi gengsi mau terang2an dan kepengin resep gratisan...dipatenkan saja pak....","I support you sir...overseas is more recognized and appreciated, it seems like those who know they are going there want to steal the nikuba recipe, sir, but they are proud to want to be honest and want the recipe for free...just patent it, sir..."
500,Sy setuju bngt sm bapaknya. setiap penemuan ank bangsa tidak pernh di hargai. Y mending di jual aj keluarnegri. Toh nnti kalau itu benr sampai di produksi masal untuk kendaraan masa depan. Nm bapak tetep mendunia sebagi si penemu..sukses terus bapak. 🙏👍👍,"I totally agree with his father. every invention of the nation's children is never appreciated. Y, it's better to sell it outside the country. After all, later if it really reaches mass production for future vehicles. Your name is still worldwide as the inventor..continue success sir. 🙏👍👍"
501,seharusnya teknologi seperti itu dipertahankan oleh indonesia.... hayoo galang dana buat pak misel untuk teknologi nikuba apalagi cuman segitu saya rasa netizen +62 masih mampu menggalang dana buat pak misel.....,"Indonesia should maintain this kind of technology.... come on, raise funds for Mr. Misel for Nikuba technology. Moreover, it's just that much. I think netizens +62 are still able to raise funds for Mr. Misel....."
502,"PAK JOKOWI HARUS GERCEP, KALO ENGGA EROPA UDA ENGGA BUTUH NIKEL LAGI DARI INDONESIA. JANGAN NANTI ILMU NIKUBA DIJUAL KEMBALI KE INDONESIA LEBIH MAHAL !!!","PAK JOKOWI MUST BE GERCEP, IF EUROPE DOESN'T NEED NICKEL FROM INDONESIA AGAIN. DON'T LATER NICUBA SCIENCE SELL BACK TO INDONESIA IS MORE EXPENSIVE!!!"
503,"Bener kata rg, perlakuan thdp nikuba ini bukti kedunguan rezim ini.","It's true what rg said, this treatment of nikuba is proof of the stupidity of this regime."
504,Teknologi Nikuba Nilainya 1Trilyun Pak!👍🏻,Nikuba Technology is Worth 1 Trillion Sir!👍🏻
505,"Kalau pakai air, bbm tidak laku. Coba kalau Indonesia suport khusus untuk mobil kelas dunia dengan bahan bakar nikuba dan export ke seluruh dunia. Ini baru benar","If you use water, fuel does not sell. Try if Indonesia supports specifically for world-class cars with Nikuba fuel and exports to the whole world. This is just right"
506,BRIN ....... unfaedah ... tidak menghargai karya anak bangsa .... gaji orang-orang BRIN jadi beban APBN saja ..........saya dukung NIKUBA biar di kembangkan di Italia / Ferari,BRIN ....... useless ... does not respect the work of the nation's children .... BRIN people's salaries are only a burden on the state budget .......... I support NIKUBA so that it can be developed in Italy / Ferrari
507,"Faktanya nikuba sudah diuji/dipakai sebagai kendaraan dinas  kodam diponegoro.  Dan sudah terbukti ... efektif. Aneh BRIN, , inilah negeri wakanda 😅😅😅","The fact is that Nikuba has been tested/used as an official vehicle for the Diponegoro Regional Military Command. And it's been proven... effective. Weird BRIN, this is the country of Wakanda 😅😅😅"
508,"Karena negara kita terbatas sumber daya kalau pun untuk melanjutkan proyek itu, beda dengan luar negeri mereka sudah punya pabrik sendiri, sehingga menyesuaikan aja, minyak atau bahan lain mereka dapat mereka jadikan sumber energi untuk mobil mereka, beda kita tidak ada pabrik mobil asli produk Indonesia atau sebangsanya.","Because our country is limited in resources even if we want to continue the project, it's different from abroad they already have their own factories, so they just adjust, they can make oil or other materials a source of energy for their cars, the difference is we don't have factories for genuine Indonesian car products or something like that."
509,NIKUBA mantul GO UE !!,NIKUBA helps GO EU !!
510,"BRIN itu aneh ngomong meragukan nikuba tapi ga pernah dateng ngetest Nikubanya tsb 
normalnya manusia klo  meragukan sesuatu pasti akan datang untuk membuktikan apakah itu benar atau tidak tapi BRIN nggak ngomong doang dari jauh dateng enggak kocak.","BRIN is weird when he says he doubts Nikuba but never comes to test the Nikuba
Normally, if humans doubt something, they will come to prove whether it's true or not, but BRIN doesn't just talk from afar, it's not funny."
511,Karna karia anak bangsa gak pernah di hargai di negeri sendir sehat salalu pak nikuba,"Because the work of the nation's children has never been appreciated in their own country, always healthy, Pak Nikuba"
512,Kalau pakai air.bahan bakar para bejabat akan bangkrut miskin maka nikuba di bekukan.dimatikan,"If you use water, fuel, officials will go bankrupt, poor, so Nikuba is frozen, turned off"
513,"Bravo... Karya anak bangsa yg luar biasa tp tidak diakui bangsanya sendiri, tetap semangat pak Nikuba...penemuan hebat tetaplah berharga... Suatu ketika tetap akan diakui meski bukan oleh pemimoun negeri ini","Bravo... The extraordinary work of the nation's children but not recognized by their own people, keep up the spirit Mr. Nikuba... great discoveries are still valuable... One day they will still be recognized even if not by the leader of this country"
514,"Kalau saya yg punya pertamina maka saya akan kasih uang banyak ke brin, yg penting nikuba di musnahkan","If I owned Pertamina, I would give brin a lot of money, the important thing is that Nikuba is destroyed"
515,Ini orang aslinya gak jelas,This person is not clear
516,"Brin ini tak berguna , coba di bantu nikuba ini agar dapat di sempurnakan , negeri ini tidak ramah pada ilmuan ,cuma  ramah pada para buzzer selalu menjelekkan anak bangsa","Brin is useless, try to help Nikuba so that it can be perfected, this country is not friendly to scientists, only friendly to buzzers, always badmouthing the nation's children"
517,Woy banggakan sma ngapain nikuba nikuba wkwkwk,"Wow, I'm proud of high school, what's wrong with Nikuba, wkwkwk"
518,Banyak orang licik di Indonesia. Bukannya berperang melawan bangsa asing .. malah beperang dengan bangsa sendiri. Brinnn bagus tapi sayang banyak oknum di NKRI ini yg tipu-tipu. Hargai dong bangsamu sendiri.,"Many cunning people in Indonesia. Instead of fighting against foreign nations .. even at war with their own people. Brinnn is good, but it's a shame that many people in the Republic of Indonesia are deceitful. Please respect your own people."
519,NIKUBA GA DILIRIK OLH PENGUSAHA RI TAKUT DAGANGAN PENGUSAHA PRO ASENG GA LAKU,NIKUBA IS NOT ATTENTIONED BY INDONESIAN ENTREPRENEURS FEAR THE TRADE OF PRO ASENG ENTREPRENEURS WILL NOT SELL
520,"BRIN GAK TAU MALU TAEK. APRESIASI KAGAK, NIKUBA YG KHUSUS DIUNDANG KOK. TERNYATA BRIN MERAGUKAN NIKUBA TP GAK PERNAH NELITI DAN KROSCEK CUMA NYINYIR DAN BACOT GOBLOK. TIBA2 IKUT2AN MUNCUL DI ITALIA. CAPER?? MAU NGKLAIM? NUMPANG TENAR? TAEKKKKKK BRIN GOBLOK TOLOL","BRIN DON'T KNOW SHY TAEK. NO APPRECIATION, NIKUBA IS SPECIALLY INVITED. IT WAS THAT BRIN WAS DOUBT ABOUT NIKUBA BUT NEVER RESEARCHED AND KROSCEK JUST JINED AND BLOCKED IMPOSSIBLE. SURPRISING PARTICIPATION APPEARED IN ITALY. CAPER?? WANT TO CLAIM? TENAR? TAEKKKKKKK BRIN IMPOSSIBLE"
521,mafia bbm kejang kejang ada nikuba,mafia bbm convulsions there is nikuba
522,"Ini bisa jadi masalah pasar, pengusaha dan kompetitor si nikuba.

Kaya ada orang tukang gorengan udah lama, 10 thn misalnya lalu ada tukang gorengan baru dgn inovasi dan kreativitas ya yang lama ga mau kalah saing lah..","This could be a problem with the market, entrepreneurs and competitors of the Nikuba.

It's like having someone who sells fried foods for a long time, for example 10 years ago there was a new fry maker with innovation and creativity, so the old ones don't want to be outdone."
523,Satu unit mesin nikuba berapa emang harganya ya,How much does one unit of Nikuba machine cost?
524,"Semoga pemerintah zimbabwe bisa menghargai kretifitas dan kecerdasan putra/putri negerinya dan bisa mengharumkan nama negaranya dengan penemuan2 jenius yang berguna bagi dunia... bravo zimbabwe... 
Terimakasih...","Hopefully the government of Zimbabwe can appreciate the creativity and intelligence of the sons and daughters of their country and can make their country proud with genius inventions that are useful for the world... bravo Zimbabwe...
Thank You..."
