,Text,TextEng
702,"Besok rafi ahmad beli ferari bahan bakar air,negara cma dpet bea cukai dan pajak😂
Gmna mau hilirisasi kalau gk punya teknology,cma ngandelin smelter asing yg di bangun di dlem negeri.","Tomorrow Rafi Ahmad will buy a water-fuelled ferrari, the country only gets customs and taxes 😂
How can you go downstream if you don't have technology, just rely on foreign smelters built inside the country."
703,Ah sombong amat.orang luar pinter2.ngundang terus mempelajari bisa deh di kembangin.trus anda mau jual apa😂😂😂,"Ah, so arrogant. Outsiders are smart. If you want to keep learning, you can develop it. What do you want to sell then 😂😂😂"
704,"Semakin kelihatan hancurnya akhlak bangsa ini.
Putra bangsa terbaik di abaikan.malah negara lain dapat manfaatnya. Kalau bapak penemu ini hoak sudah lama bapak ini ditangkap.","The more visible the destruction of the morals of this nation.
The nation's best sons are ignored. In fact, other countries can benefit from it. If the father who invented this hoax would have been arrested a long time ago."
705,"Udah ga heran sama berita ginian, kalo ngga begini ya bukan negara berkembang namanya","I'm not surprised at this news, if it's not like this, then it's not a developing country"
706,"Mantap pak, kalau diluar lbh dihargai, why not","Great sir, if it's more appreciated outside, why not"
707,Sayang pak. 15 milyar terlalu murah,dear sir. 15 billion is too cheap
708,Brin itu apa? Prestasinya apa? Produknya apa yg sangat membantu masyarakat dn negara?,What is brin? What's the achievement? What products really help the community and the country?
709,diberikan gimana sih...dijual bosss...kok diberikan....,how do you give it...sell it boss...how come it's given...
710,Brin itu hasil karyanya apa ya???,What is Brin's creation???
711,Pengalihan isue,Issue transfer
712,O iya lupa kalo di Indo tikus kantor yg di hargai,"Oh yes, I forgot that in Indo it is the office rat that is valued"
713,Ya itulah negeri konoha,"Yes, that's the land of Konoha"
714,"Ngeri juga dengar cerita bpak ini wktu dimilan.. pak lebih hati2 skrg pak,, takutnya anda diracun atau diapakanlah oleh para elit negri ini atau elit global krna apabila penemuan anda berhasil maka sudah pasti bbm fosil tidak terpakai lagi dan membuat para elit bangkrut...","It was also horrifying to hear this father's story when he was in milan... sir, be more careful now, sir, I'm afraid that you will be poisoned or what the elites of this country or the global elite will do, because if your discovery succeeds, fossil fuels will no longer be used and bankrupt the elites.. ."
715,Mau pemilu beritanya aneh aneh?,Do you want the election news to be weird?
716,Brin sejak awal mencemooh dan mengolok olok temuan anak negeri ini.....kasiaaaan keegoan ilmuan Brin.. Hellooww,"Brin, from the start, had ridiculed and made fun of the findings of this country's children."
717,"Kalo presidenya pak anies,..saya yakin pemerintah dg sigap mendukung dan membiayai penemuan ini,seperti yg dilakukan pak sby...😂😂😂😂","If the president is Mr. Anies,..I'm sure the government will swiftly support and finance this invention, just like Mr. Sby did...😂😂😂😂"
718,"Temuan anak bangsa kurang dihargai di negeri slendiri karena bisa merugikan pabrikan lokal, importir BBM dan  kaum oliegargi pedagang besar","The findings of the nation's children are not appreciated in their own country because they can harm local manufacturers, fuel importers and big traders oligarchs"
719,Murah sekali yak!??? Cuma 15 M!???  🤷‍♂️🤷‍♂️🤷‍♂️,It's so cheap!??? Only 15 M!??? 🤷‍♂️🤷‍♂️🤷‍♂️
720,Saluuut,Greetings
721,"PAYAH JUGA NIH FAKDE JOKOWI NIH, kemana... Kemana... Kau Fakdee... 🤷‍♂️🤷‍♂️🎤💃💃🎼🤦‍♀️🤦‍♀️🤦‍♀️","THIS WORKS FAKDE JOKOWI, where... Where... are you Fakdee... 🤷‍♂️🤷‍♂️🎤💃💃🎼🤦‍♀️🤦‍♀️🤦‍♀️"
722,Hasil karya Brin apa ya,What is Brin's work?
723,Di indonesia mah ga mau bikin cuan tetangga... Yg penting diri sendiri cuan...takutnya pertamina tutup😂😂😂😂😂😂😂,"In Indonesia, I don't want to make money from my neighbors... The important thing is to make money myself... I'm afraid that Pertamina will close 😂😂😂😂😂😂😂"
724,"Kenapa harus didukung pemerintah sih? Kalau memang bisa diproduksi massal tanpa dukungan pemerintah malah bagus dong, bikin perusahaan sendiri. Buktikan saja kalau temuan itu memang benar-benar bisa bermanfaat buat publik. Bikin startup dengan bantuan swasta lebih OK, modal ventura misalnya. Banyak kok contoh kasus di luar sana yang temuannya tidak melulu harus didukung dan diakui pemerintah. Tokopedia, GoJek, dll pada awalnya tidak didukung pemerintah, tapi mereka bisa berkembang pesat hingga sekarang tanpa koar-koar di media. Dalam kasus beliau ini, rada aneh aja ketika beliau bilang “Saya tidak kasih formulanya 100%”. Pada intinya beliau tidak bisa membuktikan temuannya di lab Milan, meskipun orang-orang sangat antusias.","Why does it have to be supported by the government? If it can be mass-produced without government support, that's even better. Create your own company. Just prove that the findings can really be useful for the public. Making a startup with private assistance is more OK, for example venture capital. There are many examples of cases out there whose findings do not only have to be supported and acknowledged by the government. Tokopedia, GoJek, etc. were not supported by the government at first, but they have been able to develop rapidly until now without making noise in the media. In his case, it was a bit strange when he said ""I don't give the formula 100%"". In essence he could not prove his findings in the Milan lab, despite the enthusiasm of the people."
725,"Knapa brin bilang begitu???
Jawabanya adalah karna bila nikuba di kembngkan di indonesia orang2 bakalan memakai nikuba
Dan pertmbngan minyak bumi aka tidak ad lg sehingga orang yg korupsi untuk minyak bakalan merugi
Jadi inti ny tidak ad keuntungan jangka panjang buat kantong sendiri bila nikuba di kembngkan itu maksudny
Karna pemerintah indonesia yg berkembng cuman kriminal dan korupsi cman itu aja","Why did brin say that???
The answer is because if Nikuba is developed in Indonesia, people will use Nikuba
And the development of petroleum will no longer exist so that people who are corrupt for oil will lose money
So the point is that there is no long-term benefit for your own pocket if Nikuba is developed, that is to say
Because the Indonesian government that is developing is only crime and corruption, that's all"
726,Brin nyelonong ke italia pasti mo nyontek trus dia ngaku2in biasalah manusia FECUNDANK!!!!,Brin sneaks off to Italy and must be cheating then he admits he's a normal human FECUNDANK!!!!
727,MetroTV gak ngerti teknologi wkwkwkwk,MetroTV doesn't understand technology wkwkwkwk
728,Bangsa ini cpt skali lupa kasus blue energy,This nation can quickly forget about the blue energy case
729,"tanpa bermaksud under-estimate. tp bukanya teknologi ini bukan hal baru ya. bhn bkr nya tuh kan hidrogen hasil dari H2O yg di elektrolisis.

kalo teknologi mesin hidrogen kan toyota udah punya dari kapan taun cuma gak terlalu dikomersilkan aja.

Krn setau saya, elektrolisis itu ya butuh power listrik yg kalo utk kendaran pasti dari baterai. ujung2nya ini mirip EV tp konversi energi nya lebih panjang. Jd makanya mesin hidrogen gak populer karena masih blm se-efisien dibanding mesin bensin (ICE)","without meaning to under-estimate. but this technology isn't new. The fuel is hydrogen, the result of electrolyzed H2O.

For the hydrogen engine technology, Toyota has had it for a long time, but it's just not too commercialized.

Because as far as I know, electrolysis requires electric power, which for vehicles is sure to come from batteries. In the end, this is similar to an EV, but the energy conversion is longer. So that's why hydrogen engines aren't popular because they're still not as efficient as gasoline engines (ICE)"
730,Metro ya coba tanya ke perwakilan ferrari apa sih yg didiskusikan disana termasuk apa benar teknologi ini mau dibeli mereka? Jangan sampai terlalu cepat glorifikasi ternyata teknologi yg tidak logis. Minimal cover both side stories,"Metro, OK? Try asking a Ferrari representative what was discussed there, including whether it was true that they wanted to buy this technology? Don't let the glorification of technology turn out to be illogical too quickly. At least cover both side stories"
731,Inilah anehnya negeri Wakanda..... para penguasanya lbh menghargai produk dr Cina drpd karya anak bangsa.....,This is the strange thing about the country of Wakanda..... its rulers value products from China more than the work of the nation's children.....
732,"Mirisnya negeri ini, sehat terus pak misel ❤🇮🇩","It's sad that this country is healthy, Pak Misel ❤🇮🇩"
733,"klo sdh begini aj baru dh diwanti"",  sebetulnya klo memang terbukti bisa jalan krn  air ya kembangkan, ya semoga  si bapakk mau legowo , jgn smp juga malah dimiliki org eropa","If it's already like this, then it's already wanted"", actually if it's proven that it can run because of water, then develop it, yes, I hope the father wants to be legowo, don't even junior high, it's owned by Europeans"
734,"Luarbiasa bohongnya ini orang
wong cuma diundang berasa ilmuwan","What a lie this person is
people are only invited to feel like scientists"
735,"Lanjutkan pak Micel
Karya2 anak bangsa abis di ambil oleh org luar.
Karena ddlm negri nggak ada yg mau merangkul ..
Padahal itu temuan yg luar biasa hebatnya.......❤","Keep going Micel
The works of the nation's children have been taken by outsiders.
Because in this country no one wants to embrace..
Even though it was an extraordinary discovery.......❤"
736,Yg di hargai di indonesia itu yg motor murah made in china. Yg viral berantam gk ada prestasi dan yg berbau skandal yg paling ada harga nya kalau di Indonesia.,What is appreciated in Indonesia is the cheap motorbikes made in China. The ones that go viral don't have any achievements and those that smell of scandal have the most value in Indonesia.
737,udahlah pak jual aja. Klo itu memang menguntungkan. toh itu karya bapak. usaha bapak. yg menghargai lebih mulia dari pada cemo'ohan,just sell it sir. That's really profitable. it's my father's work. father's business. who appreciates more noble than scorn
738,Tukang kibul...,dreamer...
739,intinya pengusaha indonesia mulai dari bahan bakar dll takut bangkrut.dan brin juga takut penemuan itu bisa melumpuhkan kekayaan orang kaya..dengan alasan tetek bengek...indahnya negriku,"The point is that Indonesian entrepreneurs, starting from fuel etc., are afraid of going bankrupt. And Brin is also afraid that inventions could paralyze the wealth of the rich..with trivial reasons...the beauty of my country"
740,Cuaks brin nggak tau malu,Cuaks brin have no shame
741,"Bravo TNI.. Bersama Rakyat Kuat, Lebih baik diakui dinegara lain. Apapun yang diragukan. Jika ada yang lebih yakin. Lebih baik keluar. Daripada didalam negeri Konoha banyak drama koreanya😅","Bravo TNI.. Together with Strong People, Better to be recognized in other countries. Anything to doubt. If anyone is more sure. Better get out. Instead of being in Konoha, there are lots of Korean dramas😅"
742,Sepertinya nggak ada gunanya BR*N itu ya sahabat? Ada yang tahu tugas dan tanggungjawabnya nggak.. list disini. 😅,"Seems like there's no use for BR*N, right, friend? Does anyone know their duties and responsibilities... list here. 😅"
743,"ya begitulah,,,, saya sndiri mengalami tapi dilevel desa,,, sdkit cerita, saya usaha cetak banner tapi  perangkat desa/ sekolah lebih memilih cetak baner diluar pdahal didesanya sndiri ada yg bisa,, harga emang selisih tp tdk banyak,,, Intinya mereka cm ingin cari cuan yg banyak,,,","yes, that's how it is... I myself have experienced it, but at the village level... a little story, I'm trying to print banners but village/school officials prefer to print banners outside, even though in my own village there are those who can... the price is a bit different, but not much... The point is they just want to make a lot of money,,,"
