,Text,Label,CaseFolding,TextClean,tokens,normalisasi,stopword
444,Ngga ada yg baru dengan inovasi nikuba ini. Ini cuma test kebodohan. Jangan mau ya dikerjain berkali2,negatif,ngga ada yg baru dengan inovasi nikuba ini. ini cuma test kebodohan. jangan mau ya dikerjain berkali2,ngga ada yg baru dengan inovasi nikuba ini ini cuma test kebodohan jangan mau ya dikerjain berkali,"['ngga', 'ada', 'yg', 'baru', 'dengan', 'inovasi', 'nikuba', 'ini', 'ini', 'cuma', 'test', 'kebodohan', 'jangan', 'mau', 'ya', 'dikerjain', 'berkali']","['tidak', 'ada', 'yang', 'baru', 'dengan', 'inovasi', 'nikuba', 'ini', 'ini', 'cuma', 'test', 'kebodohan', 'jangan', 'mau', 'ya', 'dikerjain', 'berkali']","['inovasi', 'nikuba', 'test', 'kebodohan', 'dikerjain', 'berkali']"
445,Baru tau bahwa NIKUBA adalah NIKU BANYU (bhs indo: itu air).,netral,baru tau bahwa nikuba adalah niku banyu (bhs indo: itu air).,baru tau bahwa nikuba adalah niku banyu bhs indo itu air,"['baru', 'tau', 'bahwa', 'nikuba', 'adalah', 'niku', 'banyu', 'bhs', 'indo', 'itu', 'air']","['baru', 'tahu', 'bahwa', 'nikuba', 'adalah', 'niku', 'banyu', 'bhs', 'indo', 'itu', 'air']","['nikuba', 'niku', 'banyu', 'bhs', 'indo', 'air']"
446,waduhh... ini rupanya pemerintah  malah jadi khawatir...sementara sekarang indonesia sedang giat giatnya hilirisasi tembaga nikel dll... untuk kebutuhan batrai mbl listrik kalau NIKUBA dikembangkan dan berhasil.....keuntungan yg udh didepan mata   dikhawatirkan sirna,positif,waduhh... ini rupanya pemerintah  malah jadi khawatir...sementara sekarang indonesia sedang giat giatnya hilirisasi tembaga nikel dll... untuk kebutuhan batrai mbl listrik kalau nikuba dikembangkan dan berhasil.....keuntungan yg udh didepan mata   dikhawatirkan sirna,waduhh ini rupanya pemerintah malah jadi khawatirsementara sekarang indonesia sedang giat giatnya hilirisasi tembaga nikel dll untuk kebutuhan batrai mbl listrik kalau nikuba dikembangkan dan berhasilkeuntungan yg udh didepan mata dikhawatirkan sirna,"['waduhh', 'ini', 'rupanya', 'pemerintah', 'malah', 'jadi', 'khawatirsementara', 'sekarang', 'indonesia', 'sedang', 'giat', 'giatnya', 'hilirisasi', 'tembaga', 'nikel', 'dll', 'untuk', 'kebutuhan', 'batrai', 'mbl', 'listrik', 'kalau', 'nikuba', 'dikembangkan', 'dan', 'berhasilkeuntungan', 'yg', 'udh', 'didepan', 'mata', 'dikhawatirkan', 'sirna']","['waduhh', 'ini', 'rupanya', 'pemerintah', 'malah', 'jadi', 'khawatirsementara', 'sekarang', 'indonesia', 'sedang', 'giat', 'giatnya', 'hilirisasi', 'tembaga', 'nikel', 'dll', 'untuk', 'kebutuhan', 'batrai', 'mbl', 'listrik', 'kalau', 'nikuba', 'dikembangkan', 'dan', 'berhasilkeuntungan', 'yang', 'sudah', 'didepan', 'mata', 'dikhawatirkan', 'sirna']","['waduhh', 'pemerintah', 'khawatirsementara', 'indonesia', 'giat', 'giatnya', 'hilirisasi', 'tembaga', 'nikel', 'dll', 'kebutuhan', 'batrai', 'mbl', 'listrik', 'nikuba', 'dikembangkan', 'berhasilkeuntungan', 'didepan', 'mata', 'dikhawatirkan', 'sirna']"
447,"Semoga pak misel semakin sukses jaya makmur sentosa menciptakan teknologi nikuba untuk bahan bakan kapal udara, kapal selam, kapal antariksa, dan Teknologi nya terjual 15 milyar dollar USA",positif,"semoga pak misel semakin sukses jaya makmur sentosa menciptakan teknologi nikuba untuk bahan bakan kapal udara, kapal selam, kapal antariksa, dan teknologi nya terjual 15 milyar dollar usa",semoga pak misel semakin sukses jaya makmur sentosa menciptakan teknologi nikuba untuk bahan bakan kapal udara kapal selam kapal antariksa dan teknologi nya terjual milyar dollar usa,"['semoga', 'pak', 'misel', 'semakin', 'sukses', 'jaya', 'makmur', 'sentosa', 'menciptakan', 'teknologi', 'nikuba', 'untuk', 'bahan', 'bakan', 'kapal', 'udara', 'kapal', 'selam', 'kapal', 'antariksa', 'dan', 'teknologi', 'nya', 'terjual', 'milyar', 'dollar', 'usa']","['semoga', 'pak', 'misel', 'semakin', 'sukses', 'jaya', 'makmur', 'sentosa', 'menciptakan', 'teknologi', 'nikuba', 'untuk', 'bahan', 'bakan', 'kapal', 'udara', 'kapal', 'selam', 'kapal', 'antariksa', 'dan', 'teknologi', 'nya', 'terjual', 'milyar', 'Dolar', 'usa']","['semoga', 'misel', 'sukses', 'jaya', 'makmur', 'sentosa', 'menciptakan', 'teknologi', 'nikuba', 'bahan', 'bakan', 'kapal', 'udara', 'kapal', 'selam', 'kapal', 'antariksa', 'teknologi', 'terjual', 'milyar', 'Dolar', 'usa']"
448,Nikuba ndubus..,netral,nikuba ndubus..,nikuba ndubus,"['nikuba', 'ndubus']","['nikuba', 'ndubus']","['nikuba', 'ndubus']"
449,sebutkan saja siapa orang orang brin yg membantai teknologi nikuba ? kita juga mau belajar lihat oraang orang bodoh berkedok teknokrat,negatif,sebutkan saja siapa orang orang brin yg membantai teknologi nikuba ? kita juga mau belajar lihat oraang orang bodoh berkedok teknokrat,sebutkan saja siapa orang orang brin yg membantai teknologi nikuba kita juga mau belajar lihat oraang orang bodoh berkedok teknokrat,"['sebutkan', 'saja', 'siapa', 'orang', 'orang', 'brin', 'yg', 'membantai', 'teknologi', 'nikuba', 'kita', 'juga', 'mau', 'belajar', 'lihat', 'oraang', 'orang', 'bodoh', 'berkedok', 'teknokrat']","['sebutkan', 'saja', 'siapa', 'orang', 'orang', 'brin', 'yang', 'membantai', 'teknologi', 'nikuba', 'kita', 'juga', 'mau', 'belajar', 'lihat', 'oraang', 'orang', 'bodoh', 'berkedok', 'teknokrat']","['sebutkan', 'orang', 'orang', 'brin', 'membantai', 'teknologi', 'nikuba', 'belajar', 'lihat', 'oraang', 'orang', 'bodoh', 'berkedok', 'teknokrat']"
450,"Memang bgitu, sudah dari Zaman Majapahit prestasi anak bangsa selalu diremehkan dan tidak dipakai di Indonesia seperti halnya penemuan Mr. Crack.
Fix Bubarin aja BRIN yg isinya orang Tua Gk Berfaedah enggak ada orang yg mengembangkan ide dalam situ selain cma nyari duit isi perutnya.

Lekas bkin lisensi aja Nikuba nya biar punya hak paten.",negatif,"memang bgitu, sudah dari zaman majapahit prestasi anak bangsa selalu diremehkan dan tidak dipakai di indonesia seperti halnya penemuan mr. crack.
fix bubarin aja brin yg isinya orang tua gk berfaedah enggak ada orang yg mengembangkan ide dalam situ selain cma nyari duit isi perutnya.

lekas bkin lisensi aja nikuba nya biar punya hak paten.",memang bgitu sudah dari zaman majapahit prestasi anak bangsa selalu diremehkan dan tidak dipakai di indonesia seperti halnya penemuan mr crack fix bubarin aja brin yg isinya orang tua gk berfaedah enggak ada orang yg mengembangkan ide dalam situ selain cma nyari duit isi perutnya lekas bkin lisensi aja nikuba nya biar punya hak paten,"['memang', 'bgitu', 'sudah', 'dari', 'zaman', 'majapahit', 'prestasi', 'anak', 'bangsa', 'selalu', 'diremehkan', 'dan', 'tidak', 'dipakai', 'di', 'indonesia', 'seperti', 'halnya', 'penemuan', 'mr', 'crack', 'fix', 'bubarin', 'aja', 'brin', 'yg', 'isinya', 'orang', 'tua', 'gk', 'berfaedah', 'enggak', 'ada', 'orang', 'yg', 'mengembangkan', 'ide', 'dalam', 'situ', 'selain', 'cma', 'nyari', 'duit', 'isi', 'perutnya', 'lekas', 'bkin', 'lisensi', 'aja', 'nikuba', 'nya', 'biar', 'punya', 'hak', 'paten']","['memang', 'bgitu', 'sudah', 'dari', 'zaman', 'majapahit', 'prestasi', 'anak', 'bangsa', 'selalu', 'diremehkan', 'dan', 'tidak', 'dipakai', 'di', 'indonesia', 'seperti', 'halnya', 'penemuan', 'mr', 'crack', 'fix', 'bubarin', 'saja', 'brin', 'yang', 'isinya', 'orang', 'tua', 'tidak', 'berfaedah', 'tidak', 'ada', 'orang', 'yang', 'mengembangkan', 'ide', 'dalam', 'situ', 'selain', 'cma', 'nyari', 'duit', 'isi', 'perutnya', 'lekas', 'bkin', 'lisensi', 'saja', 'nikuba', 'nya', 'biar', 'punya', 'hak', 'paten']","['bgitu', 'zaman', 'majapahit', 'prestasi', 'anak', 'bangsa', 'diremehkan', 'dipakai', 'indonesia', 'halnya', 'penemuan', 'mr', 'crack', 'fix', 'bubarin', 'brin', 'isinya', 'orang', 'tua', 'berfaedah', 'orang', 'mengembangkan', 'ide', 'situ', 'cma', 'nyari', 'duit', 'isi', 'perutnya', 'lekas', 'bkin', 'lisensi', 'nikuba', 'hak', 'paten']"
451,"BRIN bukanya banyak korup??,. Penemu Nikuba putra bangsa,tidak di dukung,.",negatif,"brin bukanya banyak korup??,. penemu nikuba putra bangsa,tidak di dukung,.",brin bukanya banyak korup penemu nikuba putra bangsatidak di dukung,"['brin', 'bukanya', 'banyak', 'korup', 'penemu', 'nikuba', 'putra', 'bangsatidak', 'di', 'dukung']","['brin', 'bukanya', 'banyak', 'korup', 'penemu', 'nikuba', 'putra', 'bangsatidak', 'di', 'dukung']","['brin', 'bukanya', 'korup', 'penemu', 'nikuba', 'putra', 'bangsatidak', 'dukung']"
452,"saya termasuk yang sangat yakin sumber energi utamanya bukan air, sy lebih percaya hukum kekalan energi.",positif,"saya termasuk yang sangat yakin sumber energi utamanya bukan air, sy lebih percaya hukum kekalan energi.",saya termasuk yang sangat yakin sumber energi utamanya bukan air sy lebih percaya hukum kekalan energi,"['saya', 'termasuk', 'yang', 'sangat', 'yakin', 'sumber', 'energi', 'utamanya', 'bukan', 'air', 'sy', 'lebih', 'percaya', 'hukum', 'kekalan', 'energi']","['saya', 'termasuk', 'yang', 'sangat', 'yakin', 'sumber', 'energi', 'utamanya', 'bukan', 'air', 'saya', 'lebih', 'percaya', 'hukum', 'kekalan', 'energi']","['sumber', 'energi', 'utamanya', 'air', 'percaya', 'hukum', 'kekalan', 'energi']"
453,"BRIN lebih suka ESEMKA drpda NIKUBA....

ESEMKA✅
NIKUBA🚫",netral,"brin lebih suka esemka drpda nikuba....

esemka✅
nikuba🚫",brin lebih suka esemka drpda nikuba esemka nikuba,"['brin', 'lebih', 'suka', 'esemka', 'drpda', 'nikuba', 'esemka', 'nikuba']","['brin', 'lebih', 'suka', 'esemka', 'drpda', 'nikuba', 'esemka', 'nikuba']","['brin', 'suka', 'esemka', 'drpda', 'nikuba', 'esemka', 'nikuba']"
454,Tuh Kan... Isinya orang2 sok Pinter semua.... Yang ketakutan kedepak... Wkwkwkwk,negatif,tuh kan... isinya orang2 sok pinter semua.... yang ketakutan kedepak... wkwkwkwk,tuh kan isinya orang sok pinter semua yang ketakutan kedepak wkwkwkwk,"['tuh', 'kan', 'isinya', 'orang', 'sok', 'pinter', 'semua', 'yang', 'ketakutan', 'kedepak', 'wkwkwkwk']","['tuh', 'kan', 'isinya', 'orang', 'sok', 'pinter', 'semua', 'yang', 'ketakutan', 'kedepak', 'wkwkwkwk']","['isinya', 'orang', 'sok', 'pinter', 'ketakutan', 'kedepak']"
455,Ketimbang buat pabrik batere utk mobil listrik mending nikuba ini dikembangkan,positif,ketimbang buat pabrik batere utk mobil listrik mending nikuba ini dikembangkan,ketimbang buat pabrik batere utk mobil listrik mending nikuba ini dikembangkan,"['ketimbang', 'buat', 'pabrik', 'batere', 'utk', 'mobil', 'listrik', 'mending', 'nikuba', 'ini', 'dikembangkan']","['ketimbang', 'buat', 'pabrik', 'batere', 'untuk', 'mobil', 'listrik', 'mending', 'nikuba', 'ini', 'dikembangkan']","['ketimbang', 'pabrik', 'batere', 'mobil', 'listrik', 'mending', 'nikuba', 'dikembangkan']"
456,Nikuba sbnarnya bukan hal baru hanya inovasi dari yull brown penemu generator HHO,positif,nikuba sbnarnya bukan hal baru hanya inovasi dari yull brown penemu generator hho,nikuba sbnarnya bukan hal baru hanya inovasi dari yull brown penemu generator hho,"['nikuba', 'sbnarnya', 'bukan', 'hal', 'baru', 'hanya', 'inovasi', 'dari', 'yull', 'brown', 'penemu', 'generator', 'hho']","['nikuba', 'sebenarnya', 'bukan', 'hal', 'baru', 'hanya', 'inovasi', 'dari', 'yull', 'brown', 'penemu', 'generator', 'hho']","['nikuba', 'inovasi', 'yull', 'brown', 'penemu', 'generator', 'hho']"
457,"nikuba itu teknologi lama, dijepang sudah dicoba cuma gak sebanding listrik yg dikeluarkan dan tenaga yang dihasilkan",netral,"nikuba itu teknologi lama, dijepang sudah dicoba cuma gak sebanding listrik yg dikeluarkan dan tenaga yang dihasilkan",nikuba itu teknologi lama dijepang sudah dicoba cuma gak sebanding listrik yg dikeluarkan dan tenaga yang dihasilkan,"['nikuba', 'itu', 'teknologi', 'lama', 'dijepang', 'sudah', 'dicoba', 'cuma', 'gak', 'sebanding', 'listrik', 'yg', 'dikeluarkan', 'dan', 'tenaga', 'yang', 'dihasilkan']","['nikuba', 'itu', 'teknologi', 'lama', 'dijepang', 'sudah', 'dicoba', 'cuma', 'tidak', 'sebanding', 'listrik', 'yang', 'dikeluarkan', 'dan', 'tenaga', 'yang', 'dihasilkan']","['nikuba', 'teknologi', 'dijepang', 'dicoba', 'sebanding', 'listrik', 'dikeluarkan', 'tenaga', 'dihasilkan']"
458,Kalau nikuba di pake di indonesia...orng atasan pada miskin gak ada yg mau di korup...,negatif,kalau nikuba di pake di indonesia...orng atasan pada miskin gak ada yg mau di korup...,kalau nikuba di pake di indonesiaorng atasan pada miskin gak ada yg mau di korup,"['kalau', 'nikuba', 'di', 'pake', 'di', 'indonesiaorng', 'atasan', 'pada', 'miskin', 'gak', 'ada', 'yg', 'mau', 'di', 'korup']","['kalau', 'nikuba', 'di', 'pakai', 'di', 'indonesiaorng', 'atasan', 'pada', 'miskin', 'tidak', 'ada', 'yang', 'mau', 'di', 'korup']","['nikuba', 'pakai', 'indonesiaorng', 'atasan', 'miskin', 'korup']"
459,Mana produk nikuba kalo betul2 ada saya mau beli berapapun harganya. Jangan bohongi orang se-Indonesia. Kemarin dibilang alat sekarang bilangnya formula.,positif,mana produk nikuba kalo betul2 ada saya mau beli berapapun harganya. jangan bohongi orang se-indonesia. kemarin dibilang alat sekarang bilangnya formula.,mana produk nikuba kalo betul ada saya mau beli berapapun harganya jangan bohongi orang seindonesia kemarin dibilang alat sekarang bilangnya formula,"['mana', 'produk', 'nikuba', 'kalo', 'betul', 'ada', 'saya', 'mau', 'beli', 'berapapun', 'harganya', 'jangan', 'bohongi', 'orang', 'seindonesia', 'kemarin', 'dibilang', 'alat', 'sekarang', 'bilangnya', 'formula']","['mana', 'produk', 'nikuba', 'kalau', 'betul', 'ada', 'saya', 'mau', 'beli', 'berapapun', 'harganya', 'jangan', 'bohongi', 'orang', 'seindonesia', 'kemarin', 'dibilang', 'alat', 'sekarang', 'bilangnya', 'formula']","['produk', 'nikuba', 'beli', 'harganya', 'bohongi', 'orang', 'seindonesia', 'kemarin', 'dibilang', 'alat', 'bilangnya', 'formula']"
460,"Kulo nyengkuyung menawi Pak Arianto mentranfer Nikuba dhateng Ferari, supados saking Ferrari meniko, saget ndamel bumi sehat, bebas saking polusi. Saking Ferarri, ilmu tekhnologi Nikuba saget nyebar sedoyo arah bumi.",positif,"kulo nyengkuyung menawi pak arianto mentranfer nikuba dhateng ferari, supados saking ferrari meniko, saget ndamel bumi sehat, bebas saking polusi. saking ferarri, ilmu tekhnologi nikuba saget nyebar sedoyo arah bumi.",kulo nyengkuyung menawi pak arianto mentranfer nikuba dhateng ferari supados saking ferrari meniko saget ndamel bumi sehat bebas saking polusi saking ferarri ilmu tekhnologi nikuba saget nyebar sedoyo arah bumi,"['kulo', 'nyengkuyung', 'menawi', 'pak', 'arianto', 'mentranfer', 'nikuba', 'dhateng', 'ferari', 'supados', 'saking', 'ferrari', 'meniko', 'saget', 'ndamel', 'bumi', 'sehat', 'bebas', 'saking', 'polusi', 'saking', 'ferarri', 'ilmu', 'tekhnologi', 'nikuba', 'saget', 'nyebar', 'sedoyo', 'arah', 'bumi']","['kulo', 'nyengkuyung', 'menawi', 'pak', 'arianto', 'mentranfer', 'nikuba', 'dhateng', 'ferari', 'supados', 'saking', 'ferrari', 'meniko', 'saget', 'ndamel', 'bumi', 'sehat', 'bebas', 'saking', 'polusi', 'saking', 'ferarri', 'ilmu', 'tekhnologi', 'nikuba', 'saget', 'nyebar', 'sedoyo', 'arah', 'bumi']","['kulo', 'nyengkuyung', 'menawi', 'arianto', 'mentranfer', 'nikuba', 'dhateng', 'ferari', 'supados', 'saking', 'ferrari', 'meniko', 'saget', 'ndamel', 'bumi', 'sehat', 'bebas', 'saking', 'polusi', 'saking', 'ferarri', 'ilmu', 'tekhnologi', 'nikuba', 'saget', 'nyebar', 'sedoyo', 'arah', 'bumi']"
461,"Nikuba, mengekstrak hidrohen h2o dalam unsur air (h20). Dan hidrogen tersebut yang digunakan untuk menggerakkan mesin. 

Terus berapa energi yang digunakan untuk mengekstrak h2o tersebut?

200km liter itu lumayan jauh hanya dengan 1 liter air. Kalau pakai mesin scoopy skitar 4 smpai 5 liter bensin pertalite untuk 200km.

Jadi kalau energi pengekstrak hidrogennya bisa lebih murah dari 5 liter pertalite. Itu baru mantap",positif,"nikuba, mengekstrak hidrohen h2o dalam unsur air (h20). dan hidrogen tersebut yang digunakan untuk menggerakkan mesin. 

terus berapa energi yang digunakan untuk mengekstrak h2o tersebut?

200km liter itu lumayan jauh hanya dengan 1 liter air. kalau pakai mesin scoopy skitar 4 smpai 5 liter bensin pertalite untuk 200km.

jadi kalau energi pengekstrak hidrogennya bisa lebih murah dari 5 liter pertalite. itu baru mantap",nikuba mengekstrak hidrohen ho dalam unsur air  dan hidrogen tersebut yang digunakan untuk menggerakkan mesin terus berapa energi yang digunakan untuk mengekstrak ho tersebut km liter itu lumayan jauh hanya dengan liter air kalau pakai mesin scoopy skitar smpai liter bensin pertalite untuk km jadi kalau energi pengekstrak hidrogennya bisa lebih murah dari liter pertalite itu baru mantap,"['nikuba', 'mengekstrak', 'hidrohen', 'ho', 'dalam', 'unsur', 'air', 'dan', 'hidrogen', 'tersebut', 'yang', 'digunakan', 'untuk', 'menggerakkan', 'mesin', 'terus', 'berapa', 'energi', 'yang', 'digunakan', 'untuk', 'mengekstrak', 'ho', 'tersebut', 'km', 'liter', 'itu', 'lumayan', 'jauh', 'hanya', 'dengan', 'liter', 'air', 'kalau', 'pakai', 'mesin', 'scoopy', 'skitar', 'smpai', 'liter', 'bensin', 'pertalite', 'untuk', 'km', 'jadi', 'kalau', 'energi', 'pengekstrak', 'hidrogennya', 'bisa', 'lebih', 'murah', 'dari', 'liter', 'pertalite', 'itu', 'baru', 'mantap']","['nikuba', 'mengekstrak', 'hidrohen', 'ho', 'dalam', 'unsur', 'air', 'dan', 'hidrogen', 'tersebut', 'yang', 'digunakan', 'untuk', 'menggerakkan', 'mesin', 'terus', 'berapa', 'energi', 'yang', 'digunakan', 'untuk', 'mengekstrak', 'ho', 'tersebut', 'km', 'liter', 'itu', 'lumayan', 'jauh', 'hanya', 'dengan', 'liter', 'air', 'kalau', 'pakai', 'mesin', 'scoopy', 'sekitar', 'smpai', 'liter', 'bensin', 'pertalite', 'untuk', 'km', 'jadi', 'kalau', 'energi', 'pengekstrak', 'hidrogennya', 'bisa', 'lebih', 'murah', 'dari', 'liter', 'pertalite', 'itu', 'baru', 'mantap']","['nikuba', 'mengekstrak', 'hidrohen', 'ho', 'unsur', 'air', 'hidrogen', 'menggerakkan', 'mesin', 'energi', 'mengekstrak', 'ho', 'km', 'liter', 'lumayan', 'liter', 'air', 'pakai', 'mesin', 'scoopy', 'smpai', 'liter', 'bensin', 'pertalite', 'km', 'energi', 'pengekstrak', 'hidrogennya', 'murah', 'liter', 'pertalite', 'mantap']"
462,"sebelum aryanto bikin nikuba,  alat sejenis sudah dijual dimana2,  itu untuk praktikum,   jadi bukan temuan hebat.",negatif,"sebelum aryanto bikin nikuba,  alat sejenis sudah dijual dimana2,  itu untuk praktikum,   jadi bukan temuan hebat.",sebelum aryanto bikin nikuba alat sejenis sudah dijual dimana itu untuk praktikum jadi bukan temuan hebat,"['sebelum', 'aryanto', 'bikin', 'nikuba', 'alat', 'sejenis', 'sudah', 'dijual', 'dimana', 'itu', 'untuk', 'praktikum', 'jadi', 'bukan', 'temuan', 'hebat']","['sebelum', 'aryanto', 'bikin', 'nikuba', 'alat', 'sejenis', 'sudah', 'dijual', 'dimana', 'itu', 'untuk', 'praktikum', 'jadi', 'bukan', 'temuan', 'hebat']","['aryanto', 'nikuba', 'alat', 'sejenis', 'dijual', 'dimana', 'praktikum', 'temuan', 'hebat']"
463,"Kesimpulan saya bang,,,, p, anis baswedan jawabannya, karna kalau p, anis presiden nikuba pasti diakui oleh negara❤❤❤",netral,"kesimpulan saya bang,,,, p, anis baswedan jawabannya, karna kalau p, anis presiden nikuba pasti diakui oleh negara❤❤❤",kesimpulan saya bang  anis baswedan jawabannya karna kalau  anis presiden nikuba pasti diakui oleh negara,"['kesimpulan', 'saya', 'bang', 'anis', 'baswedan', 'jawabannya', 'karna', 'kalau', 'anis', 'presiden', 'nikuba', 'pasti', 'diakui', 'oleh', 'negara']","['kesimpulan', 'saya', 'bang', 'anis', 'baswedan', 'jawabannya', 'karena', 'kalau', 'anis', 'presiden', 'nikuba', 'pasti', 'diakui', 'oleh', 'negara']","['kesimpulan', 'bang', 'anis', 'baswedan', 'jawabannya', 'anis', 'presiden', 'nikuba', 'diakui', 'negara']"
